method,method_label,iteration,point_idx,global_id,v0_mean,tau,A,R_safety,density,flow_ratio,y_simulated,y_std,dist_to_bound,is_boundary
M6_JointEnt,M6: Joint Entropy,1,18,M6_JointEnt_i1_p18,0.8205,0.3857,23.6357,1.1141,0.2612,0.4968,14.0844,1.0252,0.0064,YES
M6_JointEnt,M6: Joint Entropy,1,19,M6_JointEnt_i1_p19,1.3555,0.7267,11.3275,1.5014,0.4044,0.4651,10.0529,2.8607,0.0442,YES
M6_JointEnt,M6: Joint Entropy,1,20,M6_JointEnt_i1_p20,0.8163,0.6977,13.2053,0.8737,0.2143,0.1425,13.7975,1.3197,0.0204,YES
M6_JointEnt,M6: Joint Entropy,2,1,M6_JointEnt_i2_p1,0.8080,0.7908,14.0357,0.9284,0.8763,0.4305,18.6777,1.8570,0.0100,YES
M6_JointEnt,M6: Joint Entropy,2,2,M6_JointEnt_i2_p2,0.8651,0.7585,39.9667,1.1425,0.1834,0.0234,15.2075,1.9348,0.0011,YES
M6_JointEnt,M6: Joint Entropy,2,3,M6_JointEnt_i2_p3,0.9471,0.7756,39.5058,1.5926,0.8488,0.3624,18.5935,4.5523,0.0092,YES
M6_JointEnt,M6: Joint Entropy,2,4,M6_JointEnt_i2_p4,1.5409,0.7706,12.2794,0.9124,0.9994,0.4471,9.2352,1.2650,0.0007,YES
M6_JointEnt,M6: Joint Entropy,2,5,M6_JointEnt_i2_p5,0.8090,0.3637,36.0332,0.8777,0.9759,0.2676,16.6479,1.3835,0.0113,YES
M6_JointEnt,M6: Joint Entropy,2,6,M6_JointEnt_i2_p6,1.0012,0.5209,12.6790,1.5722,0.2300,0.4929,12.5979,2.2034,0.0141,YES
M6_JointEnt,M6: Joint Entropy,2,7,M6_JointEnt_i2_p7,1.2966,0.3462,37.8920,1.5900,0.9213,0.4595,14.8339,5.2511,0.0126,YES
M6_JointEnt,M6: Joint Entropy,2,8,M6_JointEnt_i2_p8,1.5921,0.4834,34.5299,0.8262,0.1206,0.4505,6.4888,0.3506,0.0099,YES
M6_JointEnt,M6: Joint Entropy,2,9,M6_JointEnt_i2_p9,0.8308,0.3064,33.5691,1.5297,0.3137,0.0019,15.4917,2.1969,0.0039,YES
M6_JointEnt,M6: Joint Entropy,2,10,M6_JointEnt_i2_p10,1.5550,0.5914,10.3622,1.5702,0.1901,0.3412,7.5358,0.3660,0.0121,YES
M6_JointEnt,M6: Joint Entropy,2,11,M6_JointEnt_i2_p11,1.1709,0.7826,13.1037,1.5794,0.1673,0.0386,11.1280,1.4322,0.0258,YES
M6_JointEnt,M6: Joint Entropy,2,12,M6_JointEnt_i2_p12,0.8592,0.4687,36.2871,0.8079,0.2363,0.4339,13.7193,1.4010,0.0098,YES
M6_JointEnt,M6: Joint Entropy,2,13,M6_JointEnt_i2_p13,1.5891,0.3204,11.3807,1.1257,0.9333,0.4756,8.6427,1.6381,0.0136,YES
M6_JointEnt,M6: Joint Entropy,2,14,M6_JointEnt_i2_p14,1.0894,0.7043,39.4060,0.8604,0.9134,0.4429,13.5494,2.1209,0.0198,YES
M6_JointEnt,M6: Joint Entropy,2,15,M6_JointEnt_i2_p15,0.9481,0.3787,10.8927,1.4389,0.9476,0.4631,14.5127,2.1663,0.0298,YES
M6_JointEnt,M6: Joint Entropy,2,16,M6_JointEnt_i2_p16,1.2065,0.6315,10.2568,0.8766,0.2484,0.4797,9.5943,0.7350,0.0086,YES
M6_JointEnt,M6: Joint Entropy,2,17,M6_JointEnt_i2_p17,0.8345,0.3576,11.1287,0.8509,0.7120,0.1034,13.1960,0.8369,0.0376,YES
M6_JointEnt,M6: Joint Entropy,2,18,M6_JointEnt_i2_p18,1.1223,0.3265,10.3256,1.3583,0.1068,0.0085,9.5975,0.9808,0.0076,YES
M6_JointEnt,M6: Joint Entropy,2,19,M6_JointEnt_i2_p19,0.9552,0.7892,29.0290,0.8334,0.9538,0.0081,13.2697,0.9774,0.0162,YES
M6_JointEnt,M6: Joint Entropy,2,20,M6_JointEnt_i2_p20,1.5743,0.7736,36.3266,1.3270,0.1459,0.0935,7.6250,0.5878,0.0322,YES
M6_JointEnt,M6: Joint Entropy,3,1,M6_JointEnt_i3_p1,0.8371,0.5178,25.0965,1.4345,0.9884,0.4826,19.0052,5.2952,0.0129,YES
M6_JointEnt,M6: Joint Entropy,3,2,M6_JointEnt_i3_p2,1.2484,0.7632,38.9125,1.3720,0.9835,0.4938,13.9408,3.8038,0.0124,YES
M6_JointEnt,M6: Joint Entropy,3,3,M6_JointEnt_i3_p3,0.8165,0.3319,37.0760,0.9198,0.1190,0.0555,13.5550,1.8042,0.0207,YES
M6_JointEnt,M6: Joint Entropy,3,4,M6_JointEnt_i3_p4,0.8009,0.7483,36.5791,1.4526,0.3746,0.4540,18.2777,3.4376,0.0012,YES
M6_JointEnt,M6: Joint Entropy,3,5,M6_JointEnt_i3_p5,1.5891,0.3204,11.3807,1.1257,0.9333,0.4756,7.9293,1.1160,0.0136,YES
M6_JointEnt,M6: Joint Entropy,3,6,M6_JointEnt_i3_p6,0.8080,0.7908,14.0357,0.9284,0.8763,0.4305,17.8473,1.9930,0.0100,YES
M6_JointEnt,M6: Joint Entropy,3,7,M6_JointEnt_i3_p7,1.0012,0.5209,12.6790,1.5722,0.2300,0.4929,13.0879,1.7420,0.0141,YES
M6_JointEnt,M6: Joint Entropy,3,8,M6_JointEnt_i3_p8,0.8148,0.4403,17.2172,1.0189,0.9357,0.0189,14.0347,0.5834,0.0184,YES
M6_JointEnt,M6: Joint Entropy,3,9,M6_JointEnt_i3_p9,1.5409,0.7706,12.2794,0.9124,0.9994,0.4471,8.7860,1.0358,0.0007,YES
M6_JointEnt,M6: Joint Entropy,3,10,M6_JointEnt_i3_p10,0.8651,0.7585,39.9667,1.1425,0.1834,0.0234,14.6067,2.0102,0.0011,YES
M6_JointEnt,M6: Joint Entropy,3,11,M6_JointEnt_i3_p11,1.1223,0.3265,10.3256,1.3583,0.1068,0.0085,10.5475,1.4849,0.0076,YES
M6_JointEnt,M6: Joint Entropy,3,12,M6_JointEnt_i3_p12,1.5560,0.4541,39.9128,1.4242,0.3125,0.4887,8.3972,1.4293,0.0029,YES
M6_JointEnt,M6: Joint Entropy,3,13,M6_JointEnt_i3_p13,0.8880,0.7741,24.5138,1.4941,0.9821,0.1910,17.1655,2.4578,0.0198,YES
M6_JointEnt,M6: Joint Entropy,3,14,M6_JointEnt_i3_p14,0.8308,0.3064,33.5691,1.5297,0.3137,0.0019,14.7750,2.7025,0.0039,YES
M6_JointEnt,M6: Joint Entropy,3,15,M6_JointEnt_i3_p15,1.1265,0.3727,32.4430,0.9989,0.1594,0.4902,10.2170,0.5636,0.0197,YES
M6_JointEnt,M6: Joint Entropy,3,16,M6_JointEnt_i3_p16,1.5839,0.5133,37.2427,0.9715,0.9775,0.2231,9.4806,1.7524,0.0201,YES
M6_JointEnt,M6: Joint Entropy,3,17,M6_JointEnt_i3_p17,0.8090,0.3637,36.0332,0.8777,0.9759,0.2676,16.8990,1.4193,0.0113,YES
M6_JointEnt,M6: Joint Entropy,3,18,M6_JointEnt_i3_p18,1.3314,0.7954,30.0898,1.4508,0.2061,0.4747,9.5858,0.9287,0.0093,YES
M6_JointEnt,M6: Joint Entropy,3,19,M6_JointEnt_i3_p19,1.0514,0.3153,14.7659,1.5415,0.9828,0.3334,14.1219,3.1362,0.0191,YES
M6_JointEnt,M6: Joint Entropy,3,20,M6_JointEnt_i3_p20,1.5797,0.7994,11.6455,1.2961,0.6851,0.0144,7.7547,0.7972,0.0012,YES
M7_TrajOpt,M7: Trajectory Opt,1,1,M7_TrajOpt_i1_p1,0.8819,0.3564,23.5722,0.9366,0.1133,0.4503,11.7850,0.9167,0.0148,YES
M7_TrajOpt,M7: Trajectory Opt,1,2,M7_TrajOpt_i1_p2,1.2452,0.6026,39.2352,1.0467,0.1401,0.4918,9.9287,0.8232,0.0163,YES
M7_TrajOpt,M7: Trajectory Opt,1,3,M7_TrajOpt_i1_p3,0.8351,0.7572,33.6223,0.8428,0.6498,0.4490,16.0740,1.8208,0.0439,YES
M7_TrajOpt,M7: Trajectory Opt,1,4,M7_TrajOpt_i1_p4,1.5763,0.3504,34.6010,0.8692,0.7828,0.4901,8.0789,0.5534,0.0198,YES
M7_TrajOpt,M7: Trajectory Opt,1,5,M7_TrajOpt_i1_p5,1.0903,0.3797,29.3226,1.5987,0.5696,0.4318,13.8576,3.8718,0.0017,YES
M7_TrajOpt,M7: Trajectory Opt,1,6,M7_TrajOpt_i1_p6,1.0451,0.7455,38.8750,1.2170,0.3219,0.0095,11.5430,1.1855,0.0189,YES
M7_TrajOpt,M7: Trajectory Opt,1,7,M7_TrajOpt_i1_p7,1.4544,0.4712,10.4773,1.2497,0.9969,0.4986,11.7032,2.9003,0.0029,YES
M7_TrajOpt,M7: Trajectory Opt,1,8,M7_TrajOpt_i1_p8,1.5962,0.8000,33.8034,1.1336,0.9802,0.0228,7.9975,0.8447,0.0001,YES
M7_TrajOpt,M7: Trajectory Opt,1,9,M7_TrajOpt_i1_p9,0.8510,0.7987,15.5291,0.8215,0.4745,0.2091,14.1754,1.9632,0.0026,YES
M7_TrajOpt,M7: Trajectory Opt,1,10,M7_TrajOpt_i1_p10,0.8396,0.7262,38.9757,0.9609,0.1206,0.2500,14.5838,2.4664,0.0229,YES
M7_TrajOpt,M7: Trajectory Opt,1,11,M7_TrajOpt_i1_p11,0.8048,0.7869,36.4615,1.2613,0.7134,0.4696,19.4449,3.3949,0.0060,YES
M7_TrajOpt,M7: Trajectory Opt,1,12,M7_TrajOpt_i1_p12,1.3925,0.5452,13.1305,0.8801,0.1597,0.4760,8.0690,0.6029,0.0481,YES
M7_TrajOpt,M7: Trajectory Opt,1,13,M7_TrajOpt_i1_p13,1.5973,0.7239,28.2371,1.2855,0.1029,0.4862,7.5675,0.8306,0.0032,YES
M7_TrajOpt,M7: Trajectory Opt,1,14,M7_TrajOpt_i1_p14,0.8301,0.3121,10.6405,0.8623,0.1867,0.1642,14.0683,1.4909,0.0214,YES
M7_TrajOpt,M7: Trajectory Opt,1,15,M7_TrajOpt_i1_p15,0.8554,0.7251,24.9626,1.5726,0.6070,0.2975,18.1933,3.1606,0.0343,YES
M7_TrajOpt,M7: Trajectory Opt,1,16,M7_TrajOpt_i1_p16,0.8414,0.7938,29.6594,1.4075,0.9980,0.2749,18.8235,4.1457,0.0022,YES
M7_TrajOpt,M7: Trajectory Opt,1,17,M7_TrajOpt_i1_p17,0.8557,0.4309,39.9576,1.4099,0.7570,0.4535,18.7272,4.5783,0.0014,YES
M7_TrajOpt,M7: Trajectory Opt,1,18,M7_TrajOpt_i1_p18,1.4697,0.3269,34.1908,0.9704,0.1813,0.2758,7.1880,0.3820,0.0538,NO
M7_TrajOpt,M7: Trajectory Opt,1,19,M7_TrajOpt_i1_p19,0.8172,0.7753,16.5442,1.5542,0.1665,0.3454,16.4360,3.0245,0.0215,YES
M7_TrajOpt,M7: Trajectory Opt,1,20,M7_TrajOpt_i1_p20,1.5610,0.4370,20.9708,1.5960,0.5329,0.4771,9.1288,1.9812,0.0050,YES
M7_TrajOpt,M7: Trajectory Opt,2,1,M7_TrajOpt_i2_p1,0.9628,0.3174,22.6933,0.8347,0.8555,0.2839,12.7540,1.5174,0.0349,YES
M7_TrajOpt,M7: Trajectory Opt,2,2,M7_TrajOpt_i2_p2,1.4038,0.7647,13.1054,1.4980,0.9287,0.4512,15.0914,4.5301,0.0706,NO
M7_TrajOpt,M7: Trajectory Opt,2,3,M7_TrajOpt_i2_p3,1.5588,0.3207,39.2603,1.2252,0.9444,0.4676,9.6738,1.2552,0.0247,YES
M7_TrajOpt,M7: Trajectory Opt,2,4,M7_TrajOpt_i2_p4,1.4955,0.3045,21.0701,0.8179,0.9810,0.3464,8.4902,0.6522,0.0090,YES
M7_TrajOpt,M7: Trajectory Opt,2,5,M7_TrajOpt_i2_p5,1.5052,0.7388,39.4967,0.8095,0.7190,0.3866,9.2995,0.9054,0.0119,YES
M7_TrajOpt,M7: Trajectory Opt,2,6,M7_TrajOpt_i2_p6,1.4580,0.7829,22.7553,1.5221,0.9468,0.1672,10.9031,2.1870,0.0342,YES
M7_TrajOpt,M7: Trajectory Opt,2,7,M7_TrajOpt_i2_p7,1.1850,0.7479,11.7996,1.3461,0.2015,0.4961,10.5042,1.0552,0.0078,YES
M7_TrajOpt,M7: Trajectory Opt,2,8,M7_TrajOpt_i2_p8,0.9078,0.7028,37.2765,0.8598,0.8347,0.0159,13.6532,0.7970,0.0319,YES
M7_TrajOpt,M7: Trajectory Opt,2,9,M7_TrajOpt_i2_p9,1.4981,0.3716,11.7541,1.5636,0.1005,0.1291,7.8100,0.9672,0.0006,YES
M7_TrajOpt,M7: Trajectory Opt,2,10,M7_TrajOpt_i2_p10,1.3851,0.6042,10.0313,1.1164,0.2429,0.0058,8.2314,0.3905,0.0010,YES
M7_TrajOpt,M7: Trajectory Opt,2,11,M7_TrajOpt_i2_p11,1.5730,0.6688,39.9029,0.9473,0.6516,0.0878,8.1668,0.7360,0.0032,YES
M7_TrajOpt,M7: Trajectory Opt,2,12,M7_TrajOpt_i2_p12,1.1889,0.3734,18.1049,0.9117,0.8811,0.4999,10.5046,1.1138,0.0001,YES
M7_TrajOpt,M7: Trajectory Opt,2,13,M7_TrajOpt_i2_p13,1.5674,0.6952,31.0655,0.8170,0.2785,0.4636,7.6162,0.8734,0.0212,YES
M7_TrajOpt,M7: Trajectory Opt,2,14,M7_TrajOpt_i2_p14,0.9293,0.5848,21.8002,1.5866,0.4722,0.0127,13.5939,1.2861,0.0168,YES
M7_TrajOpt,M7: Trajectory Opt,2,15,M7_TrajOpt_i2_p15,1.0462,0.5780,10.3262,0.8068,0.3765,0.4624,11.0714,0.8638,0.0085,YES
M7_TrajOpt,M7: Trajectory Opt,2,16,M7_TrajOpt_i2_p16,1.4706,0.7945,31.8913,1.2182,0.3682,0.0413,8.6423,1.2121,0.0110,YES
M7_TrajOpt,M7: Trajectory Opt,2,17,M7_TrajOpt_i2_p17,1.2620,0.7749,25.6132,0.8409,0.9409,0.4768,11.2934,2.1031,0.0464,YES
M7_TrajOpt,M7: Trajectory Opt,2,18,M7_TrajOpt_i2_p18,1.5715,0.3010,15.5838,1.5339,0.3698,0.3434,7.9455,1.2243,0.0020,YES
M7_TrajOpt,M7: Trajectory Opt,2,19,M7_TrajOpt_i2_p19,0.8517,0.3307,20.7287,1.3673,0.2751,0.4747,14.1369,1.6247,0.0506,NO
M7_TrajOpt,M7: Trajectory Opt,2,20,M7_TrajOpt_i2_p20,0.8238,0.5289,11.8247,1.1258,0.9141,0.4556,16.7474,1.7346,0.0298,YES
M7_TrajOpt,M7: Trajectory Opt,3,1,M7_TrajOpt_i3_p1,1.5471,0.7880,10.7030,1.5999,0.3200,0.2829,9.0925,1.3549,0.0001,YES
M7_TrajOpt,M7: Trajectory Opt,3,2,M7_TrajOpt_i3_p2,1.1925,0.3066,12.5386,1.4567,0.2283,0.0248,9.9914,0.9061,0.0132,YES
M7_TrajOpt,M7: Trajectory Opt,3,3,M7_TrajOpt_i3_p3,0.8948,0.5741,14.4292,1.1920,0.6264,0.4186,14.9179,2.4303,0.1185,NO
M7_TrajOpt,M7: Trajectory Opt,3,4,M7_TrajOpt_i3_p4,1.1560,0.5122,29.5757,0.8144,0.1146,0.2970,9.0963,0.7576,0.0162,YES
M7_TrajOpt,M7: Trajectory Opt,3,5,M7_TrajOpt_i3_p5,1.2374,0.3873,39.9866,1.5308,0.4645,0.1101,9.7918,1.1037,0.0004,YES
M7_TrajOpt,M7: Trajectory Opt,3,6,M7_TrajOpt_i3_p6,0.8191,0.6933,36.1474,1.3428,0.2961,0.2079,15.0533,1.6282,0.0238,YES
M7_TrajOpt,M7: Trajectory Opt,3,7,M7_TrajOpt_i3_p7,1.0928,0.4962,10.0938,1.2288,0.1514,0.3871,10.5370,1.0646,0.0031,YES
M7_TrajOpt,M7: Trajectory Opt,3,8,M7_TrajOpt_i3_p8,1.5242,0.5126,12.5673,1.5776,0.9787,0.4313,11.4691,4.1889,0.0237,YES
M7_TrajOpt,M7: Trajectory Opt,3,9,M7_TrajOpt_i3_p9,1.1976,0.7673,35.4651,1.4390,0.6635,0.3697,14.2063,3.2366,0.0653,NO
M7_TrajOpt,M7: Trajectory Opt,3,10,M7_TrajOpt_i3_p10,1.5849,0.7123,19.0864,1.5801,0.7618,0.3601,11.5278,3.3369,0.0189,YES
M7_TrajOpt,M7: Trajectory Opt,3,11,M7_TrajOpt_i3_p11,1.1421,0.7129,39.9314,0.8182,0.3306,0.4934,10.5695,0.7373,0.0023,YES
M7_TrajOpt,M7: Trajectory Opt,3,12,M7_TrajOpt_i3_p12,1.4411,0.3479,14.7831,0.9936,0.8945,0.0074,8.1687,0.3533,0.0149,YES
M7_TrajOpt,M7: Trajectory Opt,3,13,M7_TrajOpt_i3_p13,0.9034,0.7766,10.0025,1.0493,0.9642,0.4111,15.7843,1.9741,0.0001,YES
M7_TrajOpt,M7: Trajectory Opt,3,14,M7_TrajOpt_i3_p14,1.0277,0.3043,37.7243,1.5811,0.1255,0.4797,11.7312,4.1232,0.0085,YES
M7_TrajOpt,M7: Trajectory Opt,3,15,M7_TrajOpt_i3_p15,1.0149,0.7829,36.0431,0.8855,0.1459,0.0339,11.6800,1.3647,0.0342,YES
M7_TrajOpt,M7: Trajectory Opt,3,16,M7_TrajOpt_i3_p16,1.5332,0.4555,10.3974,1.0774,0.3895,0.1628,7.0396,0.4717,0.0132,YES
M7_TrajOpt,M7: Trajectory Opt,3,17,M7_TrajOpt_i3_p17,0.8840,0.7610,10.8731,1.2778,0.4114,0.2473,14.1125,1.2562,0.0291,YES
M7_TrajOpt,M7: Trajectory Opt,3,18,M7_TrajOpt_i3_p18,1.1329,0.5381,17.7010,0.8497,0.9535,0.0449,10.2169,0.5213,0.0517,NO
M7_TrajOpt,M7: Trajectory Opt,3,19,M7_TrajOpt_i3_p19,1.1938,0.4120,39.6989,1.2463,0.1059,0.4181,9.8538,1.0569,0.0066,YES
M7_TrajOpt,M7: Trajectory Opt,3,20,M7_TrajOpt_i3_p20,1.5836,0.7803,13.4027,0.8265,0.3494,0.1467,6.9020,0.2018,0.0205,YES
